step,block_size,lr,train_loss,train_ema,gn
2733,128,1.569140e-03,1.0507,1.0941,0.278
2734,128,1.568815e-03,1.0623,1.0925,0.256
2735,128,1.568490e-03,1.1002,1.0929,0.240
2736,128,1.568165e-03,1.1659,1.0966,0.375
2737,128,1.567840e-03,1.1193,1.0977,0.420
2738,128,1.567515e-03,1.0430,1.0950,0.301
2739,128,1.567190e-03,1.0640,1.0934,0.258
2740,128,1.566865e-03,1.0875,1.0931,0.261
2741,128,1.566540e-03,1.0778,1.0923,0.238
2742,128,1.566215e-03,1.0685,1.0912,0.183
2743,128,1.565889e-03,1.0669,1.0899,0.284
2744,128,1.565564e-03,1.0980,1.0903,0.312
2745,128,1.565238e-03,1.0443,1.0880,0.185
2746,128,1.564912e-03,1.1082,1.0890,0.215
2747,128,1.564587e-03,1.0784,1.0885,0.294
2748,128,1.564261e-03,1.1345,1.0908,0.404
2749,128,1.563935e-03,1.1182,1.0922,0.300
2750,128,1.563609e-03,1.0916,1.0922,0.235
2751,128,1.563283e-03,1.0877,1.0919,0.205
2752,128,1.562956e-03,1.1117,1.0929,0.469
2753,128,1.562630e-03,1.1143,1.0940,0.356
2754,128,1.562304e-03,1.0596,1.0923,0.239
2755,128,1.561977e-03,1.0509,1.0902,0.175
2756,128,1.561651e-03,1.1264,1.0920,0.409
2757,128,1.561324e-03,1.1120,1.0930,0.236
2758,128,1.560997e-03,1.1222,1.0945,0.340
2759,128,1.560671e-03,1.1171,1.0956,0.323
2760,128,1.560344e-03,1.1084,1.0962,0.299
2761,128,1.560017e-03,1.0629,1.0946,0.291
2762,128,1.559690e-03,1.0912,1.0944,0.252
2763,128,1.559363e-03,1.0764,1.0935,0.296
2764,128,1.559035e-03,1.1206,1.0949,0.193
2765,128,1.558708e-03,1.0704,1.0936,0.204
2766,128,1.558381e-03,1.0337,1.0906,0.197
2767,128,1.558053e-03,1.0485,1.0885,0.180
2768,128,1.557726e-03,1.1499,1.0916,0.421
2769,128,1.557398e-03,1.1175,1.0929,0.203
2770,128,1.557070e-03,1.0426,1.0904,0.216
2771,128,1.556743e-03,1.0806,1.0899,0.273
2772,128,1.556415e-03,1.0652,1.0887,0.200
2773,128,1.556087e-03,1.0702,1.0877,0.138
2774,128,1.555759e-03,1.1454,1.0906,0.488
2775,128,1.555430e-03,1.0814,1.0902,0.270
2776,128,1.555102e-03,1.0575,1.0885,0.232
2777,128,1.554774e-03,1.0830,1.0882,0.252
2778,128,1.554446e-03,1.0902,1.0883,0.277
2779,128,1.554117e-03,1.0450,1.0862,0.152
2780,128,1.553788e-03,1.0890,1.0863,0.327
2781,128,1.553460e-03,1.1648,1.0902,0.411
2782,128,1.553131e-03,1.0699,1.0892,0.183
2783,128,1.552802e-03,1.0585,1.0877,0.152
2784,128,1.552473e-03,1.0617,1.0864,0.161
2785,128,1.552144e-03,1.0525,1.0847,0.262
2786,128,1.551815e-03,1.0650,1.0837,0.165
2787,128,1.551486e-03,1.0811,1.0836,0.171
2788,128,1.551157e-03,1.0509,1.0819,0.097
2789,128,1.550828e-03,1.0557,1.0806,0.116
2790,128,1.550498e-03,1.0135,1.0773,0.093
2791,128,1.550169e-03,1.1167,1.0792,0.197
2792,128,1.549839e-03,1.0199,1.0763,0.164
2793,128,1.549509e-03,1.1012,1.0775,0.334
2794,128,1.549180e-03,1.0644,1.0769,0.158
2795,128,1.548850e-03,1.0510,1.0756,0.220
2796,128,1.548520e-03,1.0735,1.0755,0.290
2797,128,1.548190e-03,1.0862,1.0760,0.161
2798,128,1.547860e-03,1.0797,1.0762,0.137
2799,128,1.547530e-03,1.1003,1.0774,0.328
2800,128,1.547200e-03,1.0444,1.0757,0.102
2801,128,1.546869e-03,1.0656,1.0752,0.251
2802,128,1.546539e-03,1.0590,1.0744,0.161
2803,128,1.546208e-03,1.0857,1.0750,0.220
2804,128,1.545878e-03,1.0694,1.0747,0.145
2805,128,1.545547e-03,1.0685,1.0744,0.196
2806,128,1.545216e-03,1.0533,1.0733,0.109
2807,128,1.544886e-03,1.1405,1.0767,0.496
2808,128,1.544555e-03,1.0605,1.0759,0.151
2809,128,1.544224e-03,1.0477,1.0745,0.124
2810,128,1.543893e-03,1.0497,1.0732,0.128
2811,128,1.543562e-03,1.0433,1.0718,0.103
2812,128,1.543230e-03,1.0767,1.0720,0.113
2813,128,1.542899e-03,1.0726,1.0720,0.130
2814,128,1.542568e-03,1.0249,1.0697,0.082
2815,128,1.542236e-03,1.0631,1.0693,0.098
2816,128,1.541905e-03,1.1007,1.0709,0.237
2817,128,1.541573e-03,1.0588,1.0703,0.141
2818,128,1.541241e-03,1.0660,1.0701,0.114
2819,128,1.540909e-03,1.0217,1.0677,0.090
2820,128,1.540578e-03,1.0500,1.0668,0.123
2821,128,1.540246e-03,1.0508,1.0660,0.127
2822,128,1.539914e-03,1.0290,1.0641,0.086
2823,128,1.539581e-03,1.0888,1.0654,0.368
2824,128,1.539249e-03,1.1097,1.0676,0.262
2825,128,1.538917e-03,1.0564,1.0670,0.132
2826,128,1.538585e-03,1.0337,1.0654,0.125
2827,128,1.538252e-03,1.0809,1.0661,0.150
2828,128,1.537920e-03,1.0535,1.0655,0.121
2829,128,1.537587e-03,1.0186,1.0632,0.094
2830,128,1.537254e-03,1.0960,1.0648,0.145
2831,128,1.536922e-03,1.0515,1.0641,0.094
2832,128,1.536589e-03,1.0697,1.0644,0.089
2833,128,1.536256e-03,1.0476,1.0636,0.127
2834,128,1.535923e-03,1.0231,1.0616,0.095
2835,128,1.535590e-03,1.0306,1.0600,0.074
2836,128,1.535256e-03,1.0359,1.0588,0.060
2837,128,1.534923e-03,1.0609,1.0589,0.085
2838,128,1.534590e-03,1.0387,1.0579,0.082
2839,128,1.534256e-03,1.0367,1.0568,0.067
2840,128,1.533923e-03,1.0727,1.0576,0.288
2841,128,1.533589e-03,1.0597,1.0577,0.145
2842,128,1.533256e-03,1.0178,1.0557,0.104
2843,128,1.532922e-03,1.0429,1.0551,0.065
2844,128,1.532588e-03,1.0534,1.0550,0.127
2845,128,1.532254e-03,1.0442,1.0545,0.124
2846,128,1.531920e-03,1.0679,1.0551,0.079
2847,128,1.531586e-03,1.0349,1.0541,0.080
2848,128,1.531252e-03,1.0418,1.0535,0.080
2849,128,1.530918e-03,1.0855,1.0551,0.396
2850,128,1.530583e-03,1.0498,1.0548,0.116
2851,128,1.530249e-03,1.0248,1.0533,0.119
2852,128,1.529915e-03,1.0498,1.0532,0.066
2853,128,1.529580e-03,1.0192,1.0515,0.072
2854,128,1.529245e-03,1.0267,1.0502,0.070
2855,128,1.528911e-03,1.0607,1.0508,0.078
2856,128,1.528576e-03,1.0554,1.0510,0.319
2857,128,1.528241e-03,1.0708,1.0520,0.106
2858,128,1.527906e-03,1.0357,1.0512,0.100
2859,128,1.527571e-03,1.0622,1.0517,0.069
2860,128,1.527236e-03,1.0397,1.0511,0.068
2861,128,1.526901e-03,1.0455,1.0508,0.110
2862,128,1.526566e-03,1.0520,1.0509,0.066
2863,128,1.526230e-03,1.0954,1.0531,0.409
2864,128,1.525895e-03,1.0545,1.0532,0.077
2865,128,1.525559e-03,1.0426,1.0527,0.139
2866,128,1.525224e-03,1.0556,1.0528,0.078
2867,128,1.524888e-03,1.0337,1.0519,0.076
2868,128,1.524552e-03,1.0274,1.0506,0.090
2869,128,1.524217e-03,0.9954,1.0479,0.102
2870,128,1.523881e-03,1.0488,1.0479,0.102
2871,128,1.523545e-03,1.0603,1.0485,0.381
2872,128,1.523209e-03,1.0583,1.0490,0.079
2873,128,1.522873e-03,1.0544,1.0493,0.108
2874,128,1.522536e-03,1.0473,1.0492,0.086
2875,128,1.522200e-03,1.0383,1.0486,0.097
2876,128,1.521864e-03,1.0605,1.0492,0.087
2877,128,1.521527e-03,1.0252,1.0480,0.077
2878,128,1.521191e-03,1.0145,1.0464,0.079
2879,128,1.520854e-03,1.0424,1.0462,0.291
2880,128,1.520517e-03,1.0776,1.0477,0.088
2881,128,1.520181e-03,1.0188,1.0463,0.095
2882,128,1.519844e-03,1.0749,1.0477,0.074
2883,128,1.519507e-03,1.0712,1.0489,0.102
2884,128,1.519170e-03,1.0877,1.0508,0.362
2885,128,1.518833e-03,1.0618,1.0514,0.122
2886,128,1.518496e-03,1.0442,1.0510,0.130
2887,128,1.518158e-03,1.0817,1.0526,0.073
2888,128,1.517821e-03,1.0334,1.0516,0.080
2889,128,1.517484e-03,1.0493,1.0515,0.060
2890,128,1.517146e-03,1.0204,1.0499,0.062
2891,128,1.516809e-03,1.0412,1.0495,0.059
2892,128,1.516471e-03,1.0227,1.0481,0.105
2893,128,1.516133e-03,1.0872,1.0501,0.328
2894,128,1.515796e-03,1.0281,1.0490,0.076
2895,128,1.515458e-03,1.0639,1.0497,0.065
2896,128,1.515120e-03,1.0181,1.0482,0.093
2897,128,1.514782e-03,1.0322,1.0474,0.123
2898,128,1.514444e-03,1.0260,1.0463,0.098
2899,128,1.514106e-03,1.0379,1.0459,0.238
2900,128,1.513767e-03,1.0288,1.0450,0.108
2901,128,1.513429e-03,1.0356,1.0446,0.089
2902,128,1.513091e-03,1.0635,1.0455,0.075
2903,128,1.512752e-03,1.0294,1.0447,0.089
2904,128,1.512414e-03,1.0082,1.0429,0.224
2905,128,1.512075e-03,1.0325,1.0424,0.131
2906,128,1.511736e-03,1.0147,1.0410,0.104
2907,128,1.511398e-03,1.0476,1.0413,0.069
2908,128,1.511059e-03,1.0705,1.0428,0.090
2909,128,1.510720e-03,1.0233,1.0418,0.095
2910,128,1.510381e-03,1.0837,1.0439,0.379
2911,128,1.510042e-03,1.0413,1.0438,0.078
2912,128,1.509703e-03,1.0183,1.0425,0.148
2913,128,1.509363e-03,1.0370,1.0422,0.111
2914,128,1.509024e-03,1.0083,1.0405,0.105
2915,128,1.508685e-03,1.0418,1.0406,0.074
2916,128,1.508345e-03,0.9892,1.0380,0.108
2917,128,1.508006e-03,1.0281,1.0375,0.078
2918,128,1.507666e-03,1.0673,1.0390,0.274
2919,128,1.507326e-03,0.9933,1.0367,0.157
2920,128,1.506987e-03,1.0415,1.0370,0.111
2921,128,1.506647e-03,1.0137,1.0358,0.097
2922,128,1.506307e-03,1.0346,1.0357,0.288
2923,128,1.505967e-03,1.0308,1.0355,0.108
2924,128,1.505627e-03,1.0279,1.0351,0.064
2925,128,1.505287e-03,1.0519,1.0360,0.088
2926,128,1.504946e-03,1.0054,1.0344,0.134
2927,128,1.504606e-03,1.0562,1.0355,0.080
2928,128,1.504266e-03,1.1064,1.0391,0.387
2929,128,1.503925e-03,1.0503,1.0396,0.104
2930,128,1.503585e-03,1.0403,1.0397,0.082
2931,128,1.503244e-03,1.0396,1.0397,0.101
2932,128,1.502903e-03,1.0298,1.0392,0.074
2933,128,1.502563e-03,1.0412,1.0393,0.066
2934,128,1.502222e-03,1.1008,1.0423,0.341
2935,128,1.501881e-03,1.0385,1.0422,0.123
2936,128,1.501540e-03,1.0332,1.0417,0.123
2937,128,1.501199e-03,1.0536,1.0423,0.079
2938,128,1.500858e-03,1.0530,1.0428,0.091
2939,128,1.500517e-03,1.0225,1.0418,0.114
2940,128,1.500175e-03,1.0278,1.0411,0.230
2941,128,1.499834e-03,1.0435,1.0412,0.131
2942,128,1.499492e-03,1.0371,1.0410,0.109
2943,128,1.499151e-03,1.0644,1.0422,0.061
2944,128,1.498809e-03,1.0145,1.0408,0.088
2945,128,1.498468e-03,1.0751,1.0425,0.319
2946,128,1.498126e-03,1.0235,1.0416,0.097
2947,128,1.497784e-03,1.0475,1.0419,0.076
2948,128,1.497442e-03,1.0322,1.0414,0.072
2949,128,1.497100e-03,1.0343,1.0410,0.104
2950,128,1.496758e-03,1.0467,1.0413,0.096
2951,128,1.496416e-03,1.0607,1.0423,0.079
2952,128,1.496074e-03,1.1058,1.0455,0.366
2953,128,1.495732e-03,1.0498,1.0457,0.101
2954,128,1.495389e-03,1.0464,1.0457,0.125
2955,128,1.495047e-03,1.0321,1.0450,0.108
2956,128,1.494705e-03,1.0205,1.0438,0.158
2957,128,1.494362e-03,1.0564,1.0444,0.280
2958,128,1.494019e-03,1.0404,1.0442,0.098
2959,128,1.493677e-03,1.0335,1.0437,0.072
2960,128,1.493334e-03,1.0524,1.0441,0.084
2961,128,1.492991e-03,1.0378,1.0438,0.080
2962,128,1.492648e-03,1.0298,1.0431,0.098
2963,128,1.492305e-03,1.0612,1.0440,0.241
2964,128,1.491962e-03,1.0358,1.0436,0.098
2965,128,1.491619e-03,1.0117,1.0420,0.124
2966,128,1.491276e-03,1.0568,1.0428,0.083
2967,128,1.490933e-03,1.0848,1.0449,0.286
2968,128,1.490589e-03,1.0559,1.0454,0.103
2969,128,1.490246e-03,1.0380,1.0450,0.070
2970,128,1.489902e-03,1.0570,1.0456,0.081
2971,128,1.489559e-03,1.0502,1.0459,0.081
2972,128,1.489215e-03,1.0536,1.0463,0.062
2973,128,1.488871e-03,1.0487,1.0464,0.124
2974,128,1.488527e-03,1.0311,1.0456,0.160
2975,128,1.488184e-03,1.1082,1.0487,0.335
2976,128,1.487840e-03,1.0306,1.0478,0.167
2977,128,1.487496e-03,1.0041,1.0457,0.161
2978,128,1.487152e-03,1.0427,1.0455,0.126
2979,128,1.486807e-03,1.0181,1.0441,0.097
2980,128,1.486463e-03,1.0863,1.0462,0.300
2981,128,1.486119e-03,1.0331,1.0456,0.098
2982,128,1.485774e-03,1.0607,1.0463,0.122
2983,128,1.485430e-03,0.9870,1.0434,0.110
2984,128,1.485086e-03,1.0638,1.0444,0.063
2985,128,1.484741e-03,1.0787,1.0461,0.318
2986,128,1.484396e-03,1.0268,1.0452,0.104
2987,128,1.484051e-03,1.0281,1.0443,0.090
2988,128,1.483707e-03,1.0422,1.0442,0.099
2989,128,1.483362e-03,1.0347,1.0437,0.127
2990,128,1.483017e-03,1.0379,1.0434,0.066
2991,128,1.482672e-03,1.0512,1.0438,0.258
2992,128,1.482327e-03,1.0288,1.0431,0.134
2993,128,1.481982e-03,1.0068,1.0412,0.113
2994,128,1.481636e-03,1.0492,1.0416,0.238
2995,128,1.481291e-03,1.0390,1.0415,0.100
2996,128,1.480946e-03,1.0488,1.0419,0.091
2997,128,1.480600e-03,1.0015,1.0399,0.107
2998,128,1.480255e-03,1.0500,1.0404,0.066
2999,128,1.479909e-03,1.0430,1.0405,0.074
3000,128,1.479563e-03,1.0505,1.0410,0.087
3001,128,1.479218e-03,1.0275,1.0403,0.186
3002,128,1.478872e-03,1.0183,1.0392,0.156
3003,128,1.478526e-03,1.0302,1.0388,0.096
3004,128,1.478180e-03,1.0441,1.0390,0.091
3005,128,1.477834e-03,1.0176,1.0380,0.216
3006,128,1.477488e-03,1.0474,1.0384,0.088
3007,128,1.477142e-03,1.0514,1.0391,0.077
3008,128,1.476795e-03,1.0631,1.0403,0.067
3009,128,1.476449e-03,1.0397,1.0403,0.092
3010,128,1.476103e-03,1.0513,1.0408,0.257
3011,128,1.475756e-03,1.0262,1.0401,0.172
3012,128,1.475410e-03,1.0540,1.0408,0.117
3013,128,1.475063e-03,1.0343,1.0404,0.085
3014,128,1.474716e-03,1.0666,1.0418,0.088
3015,128,1.474370e-03,1.0475,1.0420,0.233
3016,128,1.474023e-03,1.0374,1.0418,0.145
3017,128,1.473676e-03,1.0331,1.0414,0.105
3018,128,1.473329e-03,1.4070,1.0597,2.981
3019,128,1.472982e-03,1.0719,1.0603,0.220
3020,128,1.472635e-03,1.0622,1.0604,0.258
3021,128,1.472288e-03,1.0463,1.0597,0.207
3022,128,1.471940e-03,1.2418,1.0688,1.694
3023,128,1.471593e-03,1.0799,1.0693,0.316
3024,128,1.471246e-03,1.0703,1.0694,0.296
3025,128,1.470898e-03,1.0160,1.0667,0.275
3026,128,1.470551e-03,1.0643,1.0666,0.199
3027,128,1.470203e-03,1.0690,1.0667,0.187
3028,128,1.469856e-03,1.3611,1.0814,2.582
3029,128,1.469508e-03,1.0560,1.0802,0.281
3030,128,1.469160e-03,1.0654,1.0794,0.281
3031,128,1.468812e-03,1.0622,1.0786,0.241
3032,128,1.468464e-03,1.1810,1.0837,1.350
3033,128,1.468116e-03,1.0587,1.0824,0.280
3034,128,1.467768e-03,1.0494,1.0808,0.263
3035,128,1.467420e-03,1.0454,1.0790,0.237
3036,128,1.467072e-03,1.0344,1.0768,0.234
3037,128,1.466724e-03,1.2985,1.0879,2.131
3038,128,1.466375e-03,1.0113,1.0840,0.253
3039,128,1.466027e-03,1.0221,1.0809,0.261
3040,128,1.465678e-03,1.0334,1.0786,0.236
3041,128,1.465330e-03,1.3024,1.0897,2.073
3042,128,1.464981e-03,1.0454,1.0875,0.265
3043,128,1.464632e-03,1.0529,1.0858,0.274
3044,128,1.464284e-03,1.0795,1.0855,0.245
3045,128,1.463935e-03,1.0312,1.0828,0.224
3046,128,1.463586e-03,1.1930,1.0883,1.334
3047,128,1.463237e-03,1.0531,1.0865,0.304
3048,128,1.462888e-03,1.0450,1.0844,0.246
3049,128,1.462539e-03,1.0640,1.0834,0.202
3050,128,1.462190e-03,1.0694,1.0827,0.252
3051,128,1.461840e-03,1.1949,1.0883,1.383
3052,128,1.461491e-03,1.1155,1.0897,1.005
3053,128,1.461142e-03,1.0674,1.0886,0.372
3054,128,1.460792e-03,1.0997,1.0891,0.331
3055,128,1.460443e-03,1.0666,1.0880,0.328
3056,128,1.460093e-03,1.0674,1.0870,0.257
3057,128,1.459743e-03,1.0654,1.0859,0.183
3058,128,1.459394e-03,1.0367,1.0834,0.237
3059,128,1.459044e-03,1.0793,1.0832,0.191
3060,128,1.458694e-03,1.0607,1.0821,0.179
3061,128,1.458344e-03,1.3747,1.0967,2.439
3062,128,1.457994e-03,1.1950,1.1016,1.265
3063,128,1.457644e-03,1.0347,1.0983,0.320
3064,128,1.457294e-03,1.1004,1.0984,0.305
3065,128,1.456944e-03,1.0537,1.0962,0.326
3066,128,1.456593e-03,1.0736,1.0950,0.289
3067,128,1.456243e-03,1.0632,1.0934,0.255
3068,128,1.455893e-03,1.0479,1.0912,0.195
3069,128,1.455542e-03,1.1801,1.0956,1.295
3070,128,1.455192e-03,1.0796,1.0948,0.260
3071,128,1.454841e-03,1.0773,1.0939,0.288
3072,128,1.454490e-03,1.1220,1.0953,0.973
3073,128,1.454140e-03,1.0559,1.0934,0.246
3074,128,1.453789e-03,1.0475,1.0911,0.370
3075,128,1.453438e-03,1.0751,1.0903,0.291
3076,128,1.453087e-03,1.0636,1.0889,0.171
3077,128,1.452736e-03,1.0346,1.0862,0.261
3078,128,1.452385e-03,1.2077,1.0923,1.602
3079,128,1.452034e-03,1.1411,1.0947,1.026
3080,128,1.451682e-03,1.0555,1.0928,0.372
3081,128,1.451331e-03,1.0863,1.0924,0.362
3082,128,1.450980e-03,1.0880,1.0922,0.348
3083,128,1.450628e-03,1.0621,1.0907,0.322
3084,128,1.450277e-03,1.0629,1.0893,0.274
3085,128,1.449925e-03,1.0424,1.0870,0.236
3086,128,1.449574e-03,1.2631,1.0958,1.860
3087,128,1.449222e-03,1.0152,1.0918,0.261
3088,128,1.448870e-03,1.1558,1.0950,1.149
3089,128,1.448519e-03,1.0552,1.0930,0.301
3090,128,1.448167e-03,1.0525,1.0910,0.340
3091,128,1.447815e-03,1.0573,1.0893,0.312
3092,128,1.447463e-03,1.0565,1.0876,0.197
3093,128,1.447111e-03,1.0451,1.0855,0.194
3094,128,1.446759e-03,1.1596,1.0892,1.181
3095,128,1.446406e-03,1.0462,1.0871,0.321
3096,128,1.446054e-03,1.0566,1.0855,0.308
3097,128,1.445702e-03,1.0462,1.0836,0.332
3098,128,1.445349e-03,1.1153,1.0852,0.970
3099,128,1.444997e-03,1.1007,1.0859,0.820
3100,128,1.444644e-03,1.0808,1.0857,0.268
3101,128,1.444292e-03,1.0874,1.0858,0.283
3102,128,1.443939e-03,1.0693,1.0849,0.372
3103,128,1.443586e-03,1.0615,1.0838,0.379
3104,128,1.443233e-03,1.0713,1.0832,0.317
3105,128,1.442881e-03,1.0785,1.0829,0.192
3106,128,1.442528e-03,1.0433,1.0809,0.176
3107,128,1.442175e-03,1.1633,1.0851,1.265
3108,128,1.441822e-03,1.1331,1.0875,0.990
3109,128,1.441468e-03,1.0803,1.0871,0.351
3110,128,1.441115e-03,1.0978,1.0876,0.343
3111,128,1.440762e-03,1.0903,1.0878,0.347
3112,128,1.440409e-03,1.0789,1.0873,0.340
3113,128,1.440055e-03,1.0404,1.0850,0.316
3114,128,1.439702e-03,1.0543,1.0834,0.174
3115,128,1.439348e-03,1.2414,1.0913,1.568
3116,128,1.438995e-03,1.1684,1.0952,1.221
3117,128,1.438641e-03,1.1276,1.0968,0.309
3118,128,1.438287e-03,1.0630,1.0951,0.377
3119,128,1.437934e-03,1.0661,1.0937,0.352
3120,128,1.437580e-03,1.0633,1.0922,0.315
3121,128,1.437226e-03,1.0659,1.0908,0.284
3122,128,1.436872e-03,1.1155,1.0921,0.863
3123,128,1.436518e-03,1.0886,1.0919,0.277
3124,128,1.436164e-03,1.1118,1.0929,0.825
3125,128,1.435810e-03,1.0740,1.0920,0.316
3126,128,1.435455e-03,1.0425,1.0895,0.317
3127,128,1.435101e-03,1.0718,1.0886,0.267
3128,128,1.434747e-03,1.0823,1.0883,0.248
3129,128,1.434392e-03,1.1641,1.0921,1.062
3130,128,1.434038e-03,1.0852,1.0917,0.253
3131,128,1.433683e-03,1.0656,1.0904,0.250
3132,128,1.433329e-03,1.0654,1.0892,0.303
3133,128,1.432974e-03,1.1463,1.0920,0.965
3134,128,1.432619e-03,1.0554,1.0902,0.335
3135,128,1.432264e-03,1.0979,1.0906,0.274
3136,128,1.431910e-03,1.0838,1.0902,0.329
3137,128,1.431555e-03,1.1465,1.0931,1.082
3138,128,1.431200e-03,1.0538,1.0911,0.368
3139,128,1.430845e-03,1.0725,1.0902,0.340
3140,128,1.430489e-03,1.0867,1.0900,0.694
3141,128,1.430134e-03,1.0616,1.0886,0.336
3142,128,1.429779e-03,1.0714,1.0877,0.321
3143,128,1.429424e-03,1.1503,1.0908,0.803
3144,128,1.429068e-03,1.0771,1.0902,0.264
3145,128,1.428713e-03,1.0477,1.0880,0.253
3146,128,1.428357e-03,1.0587,1.0866,0.233
3147,128,1.428002e-03,1.1308,1.0888,0.812
3148,128,1.427646e-03,1.0715,1.0879,0.385
3149,128,1.427290e-03,1.0759,1.0873,0.234
3150,128,1.426935e-03,1.0208,1.0840,0.349
3151,128,1.426579e-03,1.1381,1.0867,0.861
3152,128,1.426223e-03,1.0623,1.0855,0.599
3153,128,1.425867e-03,1.0989,1.0861,0.379
3154,128,1.425511e-03,1.0786,1.0858,0.303
3155,128,1.425155e-03,1.0879,1.0859,0.249
3156,128,1.424799e-03,1.0851,1.0858,0.241
3157,128,1.424443e-03,1.0697,1.0850,0.231
3158,128,1.424086e-03,1.1135,1.0864,0.827
3159,128,1.423730e-03,1.0734,1.0858,0.605
3160,128,1.423374e-03,1.0981,1.0864,0.382
3161,128,1.423017e-03,1.0764,1.0859,0.380
3162,128,1.422661e-03,1.0805,1.0856,0.331
3163,128,1.422304e-03,1.1702,1.0899,1.192
3164,128,1.421948e-03,1.0800,1.0894,0.577
3165,128,1.421591e-03,1.0965,1.0897,0.386
3166,128,1.421234e-03,1.0785,1.0892,0.356
3167,128,1.420877e-03,1.1015,1.0898,0.326
3168,128,1.420521e-03,1.0713,1.0889,0.333
3169,128,1.420164e-03,1.0858,1.0887,0.266
3170,128,1.419807e-03,1.1919,1.0939,1.439
3171,128,1.419450e-03,1.0948,1.0939,0.755
3172,128,1.419092e-03,1.0959,1.0940,0.324
3173,128,1.418735e-03,1.0782,1.0932,0.385
3174,128,1.418378e-03,1.1170,1.0944,0.316
3175,128,1.418021e-03,1.0778,1.0936,0.333
3176,128,1.417663e-03,1.0820,1.0930,0.768
3177,128,1.417306e-03,1.0658,1.0916,0.260
3178,128,1.416948e-03,1.1053,1.0923,0.960
3179,128,1.416591e-03,1.0680,1.0911,0.381
3180,128,1.416233e-03,1.0656,1.0898,0.382
3181,128,1.415876e-03,1.0592,1.0883,0.345
3182,128,1.415518e-03,1.0889,1.0883,0.282
3183,128,1.415160e-03,1.1559,1.0917,0.887
3184,128,1.414802e-03,1.1030,1.0923,0.707
3185,128,1.414444e-03,1.0662,1.0910,0.374
3186,128,1.414086e-03,1.0480,1.0888,0.389
3187,128,1.413728e-03,1.0746,1.0881,0.272
3188,128,1.413370e-03,1.0423,1.0858,0.246
3189,128,1.413012e-03,1.1047,1.0868,1.004
3190,128,1.412654e-03,1.0921,1.0870,0.601
3191,128,1.412296e-03,1.0784,1.0866,0.401
3192,128,1.411937e-03,1.0999,1.0873,0.400
3193,128,1.411579e-03,1.0996,1.0879,0.369
3194,128,1.411220e-03,1.0602,1.0865,0.330
3195,128,1.410862e-03,1.0617,1.0853,0.604
3196,128,1.410503e-03,1.0624,1.0841,0.531
3197,128,1.410145e-03,1.0734,1.0836,0.361
3198,128,1.409786e-03,1.0922,1.0840,0.253
3199,128,1.409427e-03,1.1254,1.0861,0.888
3200,128,1.409068e-03,1.0785,1.0857,0.395
3201,128,1.408709e-03,1.0928,1.0861,0.376
3202,128,1.408351e-03,1.0929,1.0864,0.339
3203,128,1.407992e-03,1.0629,1.0852,0.628
3204,128,1.407633e-03,1.0633,1.0841,0.598
3205,128,1.407273e-03,1.0688,1.0834,0.311
3206,128,1.406914e-03,1.0822,1.0833,0.371
3207,128,1.406555e-03,1.1248,1.0854,0.706
3208,128,1.406196e-03,1.0947,1.0859,0.386
3209,128,1.405836e-03,1.0390,1.0835,0.263
3210,128,1.405477e-03,1.0955,1.0841,0.218
3211,128,1.405117e-03,1.0846,1.0841,0.666
3212,128,1.404758e-03,1.0813,1.0840,0.557
3213,128,1.404398e-03,1.0570,1.0826,0.424
3214,128,1.404039e-03,1.0727,1.0821,0.394
3215,128,1.403679e-03,1.0648,1.0813,0.372
3216,128,1.403319e-03,1.1092,1.0827,1.005
3217,128,1.402959e-03,1.0407,1.0806,0.394
3218,128,1.402600e-03,1.0833,1.0807,0.539
3219,128,1.402240e-03,1.0984,1.0816,0.378
3220,128,1.401880e-03,1.0771,1.0814,0.359
3221,128,1.401519e-03,1.0717,1.0809,0.569
3222,128,1.401159e-03,1.1040,1.0820,0.360
3223,128,1.400799e-03,1.1318,1.0845,0.862
3224,128,1.400439e-03,1.0707,1.0838,0.443
3225,128,1.400079e-03,1.0706,1.0832,0.414
3226,128,1.399718e-03,1.0754,1.0828,0.388
3227,128,1.399358e-03,1.1128,1.0843,0.671
3228,128,1.398997e-03,1.0724,1.0837,0.551
3229,128,1.398637e-03,1.0920,1.0841,0.710
3230,128,1.398276e-03,1.0480,1.0823,0.423
3231,128,1.397916e-03,1.1370,1.0850,0.404
3232,128,1.397555e-03,1.0985,1.0857,0.403
3233,128,1.397194e-03,1.0556,1.0842,0.275
3234,128,1.396833e-03,1.0936,1.0847,0.214
3235,128,1.396473e-03,1.0913,1.0850,0.644
3236,128,1.396112e-03,1.0679,1.0842,0.599
3237,128,1.395751e-03,1.0734,1.0836,0.458
3238,128,1.395390e-03,1.0838,1.0836,0.452
3239,128,1.395028e-03,1.0967,1.0843,0.314
3240,128,1.394667e-03,1.0483,1.0825,0.301
3241,128,1.394306e-03,1.0814,1.0824,0.392
3242,128,1.393945e-03,1.1378,1.0852,0.912
3243,128,1.393583e-03,1.0769,1.0848,0.492
3244,128,1.393222e-03,1.1004,1.0856,0.457
3245,128,1.392861e-03,1.0833,1.0855,0.429
3246,128,1.392499e-03,1.0951,1.0859,0.439
3247,128,1.392138e-03,1.1027,1.0868,0.381
3248,128,1.391776e-03,1.0731,1.0861,0.494
3249,128,1.391414e-03,1.0504,1.0843,0.390
