step,block_size,lr,train_loss,train_ema,gn
6918,128,1.910756e-04,0.9775,0.9520,0.048
6919,128,1.909100e-04,0.9229,0.9505,0.044
6920,128,1.907446e-04,0.9710,0.9516,0.050
6921,128,1.905794e-04,0.9305,0.9505,0.042
6922,128,1.904143e-04,0.9340,0.9497,0.046
6923,128,1.902493e-04,0.9523,0.9498,0.049
6924,128,1.900845e-04,0.9527,0.9500,0.043
6925,128,1.899198e-04,0.9615,0.9505,0.042
6926,128,1.897553e-04,0.9341,0.9497,0.041
6927,128,1.895909e-04,0.9652,0.9505,0.043
6928,128,1.894267e-04,0.9895,0.9524,0.047
6929,128,1.892626e-04,0.9572,0.9527,0.042
6930,128,1.890986e-04,0.9549,0.9528,0.045
6931,128,1.889348e-04,0.9502,0.9527,0.043
6932,128,1.887711e-04,0.9359,0.9518,0.042
6933,128,1.886076e-04,0.9492,0.9517,0.040
6934,128,1.884442e-04,0.9780,0.9530,0.043
6935,128,1.882810e-04,0.9676,0.9537,0.048
6936,128,1.881179e-04,0.9540,0.9538,0.040
6937,128,1.879549e-04,0.9556,0.9538,0.039
6938,128,1.877921e-04,0.9679,0.9545,0.046
6939,128,1.876295e-04,0.9357,0.9536,0.040
6940,128,1.874669e-04,0.9321,0.9525,0.044
6941,128,1.873046e-04,0.9592,0.9529,0.043
6942,128,1.871423e-04,0.9469,0.9526,0.041
6943,128,1.869802e-04,0.9861,0.9542,0.050
6944,128,1.868183e-04,0.9451,0.9538,0.048
6945,128,1.866565e-04,0.9702,0.9546,0.047
6946,128,1.864948e-04,0.9389,0.9538,0.044
6947,128,1.863333e-04,0.9584,0.9541,0.044
6948,128,1.861719e-04,0.9540,0.9540,0.053
6949,128,1.860107e-04,0.9486,0.9538,0.043
6950,128,1.858496e-04,0.9646,0.9543,0.046
6951,128,1.856887e-04,0.9694,0.9551,0.046
6952,128,1.855279e-04,0.9927,0.9570,0.044
6953,128,1.853672e-04,0.9691,0.9576,0.050
6954,128,1.852067e-04,0.9609,0.9577,0.048
6955,128,1.850463e-04,0.9503,0.9574,0.047
6956,128,1.848861e-04,0.9499,0.9570,0.045
6957,128,1.847260e-04,0.9459,0.9564,0.040
6958,128,1.845661e-04,0.9395,0.9556,0.041
6959,128,1.844063e-04,0.9571,0.9557,0.049
6960,128,1.842467e-04,0.9576,0.9558,0.044
6961,128,1.840872e-04,0.9497,0.9555,0.041
6962,128,1.839278e-04,0.9408,0.9547,0.042
6963,128,1.837686e-04,0.9628,0.9551,0.045
6964,128,1.836095e-04,0.9488,0.9548,0.041
6965,128,1.834506e-04,0.9188,0.9530,0.039
6966,128,1.832918e-04,0.9634,0.9535,0.039
6967,128,1.831332e-04,0.9579,0.9537,0.042
6968,128,1.829747e-04,0.9581,0.9540,0.046
6969,128,1.828163e-04,0.9454,0.9535,0.043
6970,128,1.826581e-04,0.9715,0.9544,0.042
6971,128,1.825001e-04,0.9581,0.9546,0.047
6972,128,1.823421e-04,0.9606,0.9549,0.044
6973,128,1.821844e-04,0.9661,0.9555,0.050
6974,128,1.820267e-04,0.9406,0.9547,0.040
6975,128,1.818693e-04,0.9894,0.9565,0.046
6976,128,1.817119e-04,0.9492,0.9561,0.045
6977,128,1.815547e-04,0.9197,0.9543,0.046
6978,128,1.813977e-04,0.9505,0.9541,0.046
6979,128,1.812408e-04,0.9332,0.9531,0.046
6980,128,1.810840e-04,0.9871,0.9548,0.048
6981,128,1.809274e-04,0.9620,0.9551,0.045
6982,128,1.807709e-04,0.9837,0.9565,0.041
6983,128,1.806146e-04,0.9108,0.9543,0.043
6984,128,1.804584e-04,0.9727,0.9552,0.039
6985,128,1.803024e-04,0.9839,0.9566,0.047
6986,128,1.801465e-04,0.9481,0.9562,0.042
6987,128,1.799908e-04,0.9489,0.9558,0.039
6988,128,1.798352e-04,0.9550,0.9558,0.042
6989,128,1.796797e-04,0.9392,0.9550,0.040
6990,128,1.795244e-04,0.9556,0.9550,0.048
6991,128,1.793692e-04,0.9527,0.9549,0.050
6992,128,1.792142e-04,0.9558,0.9549,0.044
6993,128,1.790593e-04,0.9308,0.9537,0.044
6994,128,1.789046e-04,0.9431,0.9532,0.045
6995,128,1.787500e-04,0.9655,0.9538,0.047
6996,128,1.785956e-04,0.9667,0.9544,0.044
6997,128,1.784413e-04,0.9112,0.9523,0.039
6998,128,1.782871e-04,0.9686,0.9531,0.042
6999,128,1.781331e-04,0.9663,0.9538,0.046
7000,128,1.779792e-04,0.9673,0.9544,0.039
7001,128,1.778255e-04,0.9336,0.9534,0.045
7002,128,1.776720e-04,0.9324,0.9523,0.044
7003,128,1.775185e-04,0.9392,0.9517,0.041
7004,128,1.773652e-04,0.9675,0.9525,0.044
7005,128,1.772121e-04,0.9287,0.9513,0.039
7006,128,1.770591e-04,0.9749,0.9525,0.045
7007,128,1.769063e-04,0.9610,0.9529,0.040
7008,128,1.767536e-04,0.9659,0.9536,0.040
7009,128,1.766010e-04,0.9411,0.9529,0.042
7010,128,1.764486e-04,0.9512,0.9528,0.047
7011,128,1.762964e-04,0.9417,0.9523,0.040
7012,128,1.761442e-04,0.9665,0.9530,0.042
7013,128,1.759923e-04,0.9559,0.9531,0.042
7014,128,1.758404e-04,0.9719,0.9541,0.043
7015,128,1.756888e-04,0.9471,0.9537,0.041
7016,128,1.755372e-04,0.9562,0.9539,0.045
7017,128,1.753858e-04,0.9601,0.9542,0.046
7018,128,1.752346e-04,0.9707,0.9550,0.047
7019,128,1.750835e-04,0.9799,0.9562,0.056
7020,128,1.749325e-04,0.9552,0.9562,0.046
7021,128,1.747817e-04,0.9286,0.9548,0.039
7022,128,1.746311e-04,0.9658,0.9554,0.049
7023,128,1.744805e-04,0.9684,0.9560,0.047
7024,128,1.743302e-04,0.9644,0.9564,0.052
7025,128,1.741799e-04,0.9177,0.9545,0.042
7026,128,1.740299e-04,0.9632,0.9549,0.044
7027,128,1.738799e-04,0.9690,0.9556,0.043
7028,128,1.737301e-04,0.9766,0.9567,0.044
7029,128,1.735805e-04,0.9624,0.9570,0.046
7030,128,1.734310e-04,0.9593,0.9571,0.043
7031,128,1.732817e-04,0.9523,0.9568,0.041
7032,128,1.731325e-04,0.9557,0.9568,0.042
7033,128,1.729834e-04,0.9594,0.9569,0.047
7034,128,1.728345e-04,0.9498,0.9566,0.041
7035,128,1.726857e-04,0.9645,0.9570,0.045
7036,128,1.725371e-04,0.9459,0.9564,0.047
7037,128,1.723886e-04,0.9539,0.9563,0.041
7038,128,1.722403e-04,0.9264,0.9548,0.042
7039,128,1.720921e-04,0.9285,0.9535,0.047
7040,128,1.719441e-04,0.9471,0.9532,0.047
7041,128,1.717962e-04,0.9689,0.9539,0.042
7042,128,1.716484e-04,0.9590,0.9542,0.045
7043,128,1.715009e-04,0.9537,0.9542,0.042
7044,128,1.713534e-04,0.9813,0.9555,0.052
7045,128,1.712061e-04,0.9423,0.9549,0.044
7046,128,1.710589e-04,0.9732,0.9558,0.046
7047,128,1.709119e-04,0.9556,0.9558,0.042
7048,128,1.707651e-04,0.9398,0.9550,0.043
7049,128,1.706183e-04,0.9565,0.9551,0.039
7050,128,1.704718e-04,0.9693,0.9558,0.045
7051,128,1.703253e-04,0.9564,0.9558,0.047
7052,128,1.701791e-04,0.9429,0.9552,0.041
7053,128,1.700329e-04,0.9380,0.9543,0.043
7054,128,1.698869e-04,0.9681,0.9550,0.041
7055,128,1.697411e-04,0.9519,0.9548,0.043
7056,128,1.695954e-04,0.9356,0.9539,0.043
7057,128,1.694499e-04,0.9452,0.9534,0.044
7058,128,1.693045e-04,0.9276,0.9522,0.050
7059,128,1.691592e-04,0.9827,0.9537,0.050
7060,128,1.690141e-04,0.9647,0.9542,0.046
7061,128,1.688691e-04,0.9750,0.9553,0.050
7062,128,1.687243e-04,0.9822,0.9566,0.045
7063,128,1.685797e-04,0.9291,0.9552,0.044
7064,128,1.684351e-04,0.9818,0.9566,0.044
7065,128,1.682908e-04,0.9452,0.9560,0.046
7066,128,1.681465e-04,0.9762,0.9570,0.047
7067,128,1.680025e-04,0.9775,0.9580,0.048
7068,128,1.678585e-04,0.9614,0.9582,0.050
7069,128,1.677147e-04,0.9566,0.9581,0.043
7070,128,1.675711e-04,0.9536,0.9579,0.040
7071,128,1.674276e-04,0.9757,0.9588,0.049
7072,128,1.672843e-04,0.9593,0.9588,0.048
7073,128,1.671411e-04,0.9437,0.9581,0.041
7074,128,1.669980e-04,0.9345,0.9569,0.046
7075,128,1.668551e-04,0.9653,0.9573,0.048
7076,128,1.667123e-04,0.9524,0.9571,0.044
7077,128,1.665697e-04,0.9583,0.9571,0.049
7078,128,1.664273e-04,0.9501,0.9568,0.043
7079,128,1.662849e-04,0.9637,0.9571,0.051
7080,128,1.661428e-04,0.9322,0.9559,0.041
7081,128,1.660008e-04,0.9773,0.9569,0.048
7082,128,1.658589e-04,0.9656,0.9574,0.042
7083,128,1.657171e-04,0.9420,0.9566,0.044
7084,128,1.655756e-04,0.9591,0.9567,0.048
7085,128,1.654341e-04,0.9407,0.9559,0.044
7086,128,1.652928e-04,0.9381,0.9550,0.044
7087,128,1.651517e-04,0.9084,0.9527,0.042
7088,128,1.650107e-04,0.9545,0.9528,0.043
7089,128,1.648699e-04,0.9431,0.9523,0.045
7090,128,1.647292e-04,0.9325,0.9513,0.041
7091,128,1.645886e-04,0.9431,0.9509,0.046
7092,128,1.644482e-04,0.9496,0.9508,0.038
7093,128,1.643080e-04,0.9531,0.9510,0.043
7094,128,1.641679e-04,0.9537,0.9511,0.044
7095,128,1.640279e-04,0.9474,0.9509,0.041
7096,128,1.638881e-04,0.9496,0.9509,0.046
7097,128,1.637484e-04,0.9393,0.9503,0.047
7098,128,1.636089e-04,0.9489,0.9502,0.047
7099,128,1.634695e-04,0.9451,0.9499,0.044
7100,128,1.633303e-04,0.9628,0.9506,0.041
7101,128,1.631912e-04,0.9558,0.9509,0.041
7102,128,1.630523e-04,0.9484,0.9507,0.050
7103,128,1.629135e-04,0.9326,0.9498,0.041
7104,128,1.627749e-04,0.9585,0.9503,0.044
7105,128,1.626364e-04,0.9718,0.9513,0.046
7106,128,1.624981e-04,0.9427,0.9509,0.045
7107,128,1.623599e-04,0.9583,0.9513,0.049
7108,128,1.622218e-04,0.9570,0.9516,0.045
7109,128,1.620839e-04,0.9548,0.9517,0.042
7110,128,1.619462e-04,0.9655,0.9524,0.046
7111,128,1.618086e-04,0.9757,0.9536,0.049
7112,128,1.616711e-04,0.9690,0.9543,0.045
7113,128,1.615338e-04,0.9383,0.9535,0.048
7114,128,1.613967e-04,0.9563,0.9537,0.045
7115,128,1.612597e-04,0.9585,0.9539,0.038
7116,128,1.611228e-04,0.9776,0.9551,0.048
7117,128,1.609861e-04,0.9994,0.9573,0.047
7118,128,1.608496e-04,0.9457,0.9567,0.044
7119,128,1.607131e-04,0.9365,0.9557,0.043
7120,128,1.605769e-04,0.9550,0.9557,0.046
7121,128,1.604408e-04,0.9619,0.9560,0.045
7122,128,1.603048e-04,0.9546,0.9559,0.045
7123,128,1.601690e-04,0.9638,0.9563,0.038
7124,128,1.600333e-04,0.9435,0.9557,0.039
7125,128,1.598978e-04,0.9630,0.9561,0.044
7126,128,1.597624e-04,0.9200,0.9543,0.042
7127,128,1.596272e-04,0.9456,0.9538,0.045
7128,128,1.594921e-04,0.9737,0.9548,0.039
7129,128,1.593571e-04,0.9703,0.9556,0.053
7130,128,1.592224e-04,0.9581,0.9557,0.050
7131,128,1.590877e-04,0.9330,0.9546,0.041
7132,128,1.589532e-04,0.9619,0.9549,0.045
7133,128,1.588189e-04,0.9541,0.9549,0.040
7134,128,1.586847e-04,0.9336,0.9538,0.042
7135,128,1.585507e-04,0.9777,0.9550,0.048
7136,128,1.584168e-04,0.9582,0.9552,0.040
7137,128,1.582830e-04,0.9499,0.9549,0.047
7138,128,1.581494e-04,0.9346,0.9539,0.038
7139,128,1.580160e-04,0.9406,0.9532,0.046
7140,128,1.578827e-04,0.9449,0.9528,0.047
7141,128,1.577495e-04,0.9469,0.9525,0.045
7142,128,1.576165e-04,0.9638,0.9531,0.045
7143,128,1.574837e-04,0.9755,0.9542,0.046
7144,128,1.573509e-04,0.9484,0.9539,0.040
7145,128,1.572184e-04,0.9365,0.9530,0.040
7146,128,1.570860e-04,0.9492,0.9529,0.046
7147,128,1.569537e-04,0.9567,0.9531,0.044
7148,128,1.568216e-04,0.9520,0.9530,0.039
7149,128,1.566896e-04,0.9469,0.9527,0.045
7150,128,1.565578e-04,0.9181,0.9510,0.046
7151,128,1.564262e-04,0.9637,0.9516,0.040
7152,128,1.562946e-04,0.9361,0.9508,0.045
7153,128,1.561633e-04,0.9604,0.9513,0.043
7154,128,1.560320e-04,0.9435,0.9509,0.042
7155,128,1.559010e-04,0.9747,0.9521,0.045
7156,128,1.557701e-04,0.9656,0.9528,0.038
7157,128,1.556393e-04,0.9544,0.9529,0.046
7158,128,1.555087e-04,0.9529,0.9529,0.048
7159,128,1.553782e-04,0.9486,0.9526,0.045
7160,128,1.552479e-04,0.9644,0.9532,0.045
7161,128,1.551177e-04,0.9420,0.9527,0.040
7162,128,1.549876e-04,0.9595,0.9530,0.050
7163,128,1.548578e-04,0.9416,0.9524,0.041
7164,128,1.547280e-04,0.9515,0.9524,0.041
7165,128,1.545985e-04,0.9614,0.9528,0.046
7166,128,1.544690e-04,0.9650,0.9534,0.044
7167,128,1.543397e-04,0.9750,0.9545,0.041
7168,128,1.542106e-04,0.9462,0.9541,0.043
7169,128,1.540816e-04,0.9688,0.9548,0.045
7170,128,1.539528e-04,0.9488,0.9545,0.048
7171,128,1.538241e-04,0.9502,0.9543,0.046
7172,128,1.536956e-04,0.9668,0.9550,0.039
7173,128,1.535672e-04,0.9580,0.9551,0.055
7174,128,1.534389e-04,0.9959,0.9571,0.044
7175,128,1.533108e-04,0.9654,0.9576,0.052
7176,128,1.531829e-04,0.9315,0.9563,0.041
7177,128,1.530551e-04,0.9486,0.9559,0.046
7178,128,1.529275e-04,0.9369,0.9549,0.045
7179,128,1.528000e-04,0.9533,0.9548,0.045
7180,128,1.526726e-04,0.9537,0.9548,0.049
7181,128,1.525454e-04,0.9425,0.9542,0.043
7182,128,1.524184e-04,0.9864,0.9558,0.047
7183,128,1.522915e-04,0.9659,0.9563,0.043
7184,128,1.521647e-04,0.9562,0.9563,0.045
7185,128,1.520381e-04,0.9559,0.9563,0.045
7186,128,1.519117e-04,0.9412,0.9555,0.049
7187,128,1.517854e-04,0.9590,0.9557,0.044
7188,128,1.516593e-04,0.9450,0.9551,0.053
7189,128,1.515333e-04,0.9361,0.9542,0.041
7190,128,1.514074e-04,0.9656,0.9548,0.040
7191,128,1.512817e-04,0.9427,0.9542,0.045
7192,128,1.511562e-04,0.9523,0.9541,0.046
7193,128,1.510308e-04,0.9737,0.9551,0.048
7194,128,1.509055e-04,0.9350,0.9540,0.044
7195,128,1.507804e-04,0.9150,0.9521,0.047
7196,128,1.506554e-04,0.9542,0.9522,0.050
7197,128,1.505306e-04,0.9410,0.9516,0.041
7198,128,1.504060e-04,0.9702,0.9526,0.043
7199,128,1.502815e-04,0.9421,0.9520,0.037
7200,128,1.501571e-04,0.9317,0.9510,0.037
7201,128,1.500329e-04,0.9645,0.9517,0.042
7202,128,1.499089e-04,0.9750,0.9529,0.042
7203,128,1.497850e-04,0.9259,0.9515,0.040
7204,128,1.496612e-04,0.9354,0.9507,0.041
7205,128,1.495376e-04,0.9383,0.9501,0.039
7206,128,1.494142e-04,0.9525,0.9502,0.046
7207,128,1.492909e-04,0.9673,0.9511,0.040
7208,128,1.491677e-04,0.9705,0.9520,0.044
7209,128,1.490447e-04,0.9104,0.9500,0.039
7210,128,1.489219e-04,0.9555,0.9502,0.041
7211,128,1.487992e-04,0.9366,0.9496,0.042
7212,128,1.486766e-04,0.9516,0.9497,0.043
7213,128,1.485542e-04,0.9259,0.9485,0.044
7214,128,1.484319e-04,0.9563,0.9489,0.044
7215,128,1.483098e-04,0.9374,0.9483,0.043
7216,128,1.481879e-04,0.9402,0.9479,0.046
7217,128,1.480661e-04,0.9215,0.9466,0.046
7218,128,1.479444e-04,0.9574,0.9471,0.046
7219,128,1.478229e-04,0.9759,0.9485,0.053
7220,128,1.477016e-04,0.9583,0.9490,0.045
7221,128,1.475804e-04,0.9287,0.9480,0.038
7222,128,1.474593e-04,0.9827,0.9497,0.041
7223,128,1.473384e-04,0.9552,0.9500,0.045
7224,128,1.472177e-04,0.9391,0.9495,0.044
7225,128,1.470971e-04,0.9437,0.9492,0.047
7226,128,1.469766e-04,0.9541,0.9494,0.042
7227,128,1.468563e-04,0.9748,0.9507,0.043
7228,128,1.467362e-04,0.9633,0.9513,0.044
7229,128,1.466162e-04,0.9555,0.9515,0.041
7230,128,1.464963e-04,0.9103,0.9495,0.039
7231,128,1.463766e-04,1.0045,0.9522,0.046
7232,128,1.462571e-04,0.9620,0.9527,0.043
7233,128,1.461377e-04,0.9400,0.9521,0.043
7234,128,1.460184e-04,0.9820,0.9536,0.045
7235,128,1.458993e-04,0.9636,0.9541,0.046
7236,128,1.457804e-04,0.9400,0.9534,0.041
7237,128,1.456616e-04,0.9666,0.9540,0.042
7238,128,1.455429e-04,0.9526,0.9540,0.046
7239,128,1.454244e-04,0.9683,0.9547,0.044
7240,128,1.453061e-04,0.9260,0.9532,0.044
7241,128,1.451879e-04,0.9585,0.9535,0.045
7242,128,1.450698e-04,0.9782,0.9547,0.053
7243,128,1.449520e-04,0.9563,0.9548,0.043
7244,128,1.448342e-04,0.9621,0.9552,0.044
7245,128,1.447166e-04,0.9452,0.9547,0.041
7246,128,1.445992e-04,0.9697,0.9554,0.043
7247,128,1.444819e-04,0.9696,0.9561,0.043
7248,128,1.443647e-04,0.9480,0.9557,0.041
7249,128,1.442478e-04,0.9379,0.9548,0.042
7250,128,1.441309e-04,0.9228,0.9532,0.040
7251,128,1.440142e-04,0.9475,0.9530,0.038
7252,128,1.438977e-04,0.9838,0.9545,0.043
7253,128,1.437813e-04,0.9320,0.9534,0.040
7254,128,1.436651e-04,0.9474,0.9531,0.041
7255,128,1.435490e-04,0.9687,0.9539,0.045
7256,128,1.434331e-04,0.9648,0.9544,0.046
7257,128,1.433173e-04,0.9527,0.9543,0.050
7258,128,1.432016e-04,0.9258,0.9529,0.043
7259,128,1.430862e-04,0.9454,0.9525,0.047
7260,128,1.429708e-04,0.9446,0.9521,0.042
7261,128,1.428557e-04,0.9594,0.9525,0.043
7262,128,1.427406e-04,0.9550,0.9526,0.045
7263,128,1.426258e-04,0.9596,0.9530,0.048
7264,128,1.425110e-04,0.9584,0.9532,0.043
7265,128,1.423965e-04,0.9429,0.9527,0.046
7266,128,1.422820e-04,0.9681,0.9535,0.051
7267,128,1.421678e-04,0.9888,0.9553,0.039
7268,128,1.420536e-04,0.9754,0.9563,0.047
7269,128,1.419397e-04,0.9635,0.9566,0.042
7270,128,1.418259e-04,0.9391,0.9557,0.044
7271,128,1.417122e-04,0.9480,0.9554,0.039
7272,128,1.415987e-04,0.9642,0.9558,0.040
7273,128,1.414853e-04,0.9524,0.9556,0.045
7274,128,1.413721e-04,0.9436,0.9550,0.049
7275,128,1.412590e-04,0.9652,0.9555,0.041
7276,128,1.411461e-04,0.9365,0.9546,0.041
7277,128,1.410334e-04,0.9476,0.9542,0.042
7278,128,1.409207e-04,0.9477,0.9539,0.044
7279,128,1.408083e-04,0.9429,0.9534,0.042
7280,128,1.406960e-04,0.9547,0.9534,0.045
7281,128,1.405838e-04,0.9120,0.9514,0.042
7282,128,1.404718e-04,0.9641,0.9520,0.042
7283,128,1.403600e-04,0.9738,0.9531,0.048
7284,128,1.402483e-04,0.9336,0.9521,0.040
7285,128,1.401367e-04,0.9526,0.9521,0.049
7286,128,1.400253e-04,0.9448,0.9518,0.044
7287,128,1.399141e-04,0.9658,0.9525,0.043
7288,128,1.398030e-04,0.9799,0.9538,0.048
7289,128,1.396920e-04,0.9791,0.9551,0.042
7290,128,1.395813e-04,0.9381,0.9542,0.040
7291,128,1.394706e-04,0.9650,0.9548,0.041
7292,128,1.393601e-04,0.9537,0.9547,0.045
7293,128,1.392498e-04,0.9439,0.9542,0.043
7294,128,1.391396e-04,0.9149,0.9522,0.042
7295,128,1.390296e-04,0.9599,0.9526,0.045
7296,128,1.389197e-04,0.9663,0.9533,0.043
7297,128,1.388100e-04,0.9680,0.9540,0.046
7298,128,1.387004e-04,0.9785,0.9553,0.047
7299,128,1.385910e-04,0.9757,0.9563,0.051
7300,128,1.384817e-04,0.9477,0.9558,0.042
7301,128,1.383726e-04,0.9558,0.9558,0.040
7302,128,1.382636e-04,0.9427,0.9552,0.042
7303,128,1.381548e-04,0.9662,0.9557,0.047
7304,128,1.380461e-04,0.9487,0.9554,0.041
7305,128,1.379376e-04,0.9661,0.9559,0.043
7306,128,1.378292e-04,0.9404,0.9551,0.042
7307,128,1.377210e-04,0.9473,0.9548,0.042
7308,128,1.376129e-04,0.9578,0.9549,0.042
7309,128,1.375050e-04,0.9522,0.9548,0.048
7310,128,1.373973e-04,0.9566,0.9549,0.041
7311,128,1.372897e-04,0.9425,0.9542,0.041
7312,128,1.371822e-04,0.9673,0.9549,0.044
7313,128,1.370749e-04,0.9377,0.9540,0.044
7314,128,1.369678e-04,0.9398,0.9533,0.043
7315,128,1.368608e-04,0.9353,0.9524,0.041
7316,128,1.367539e-04,0.9621,0.9529,0.044
7317,128,1.366472e-04,0.9497,0.9527,0.046
7318,128,1.365407e-04,0.9641,0.9533,0.042
7319,128,1.364343e-04,0.9733,0.9543,0.047
7320,128,1.363281e-04,0.9583,0.9545,0.044
7321,128,1.362220e-04,0.9535,0.9545,0.047
7322,128,1.361160e-04,0.9467,0.9541,0.043
7323,128,1.360103e-04,0.9453,0.9536,0.045
7324,128,1.359046e-04,0.9791,0.9549,0.052
7325,128,1.357992e-04,0.9539,0.9549,0.046
7326,128,1.356938e-04,0.9091,0.9526,0.053
7327,128,1.355887e-04,0.9375,0.9518,0.039
7328,128,1.354836e-04,0.9950,0.9540,0.049
7329,128,1.353788e-04,0.9693,0.9547,0.050
7330,128,1.352741e-04,0.9760,0.9558,0.045
7331,128,1.351695e-04,0.9585,0.9559,0.043
7332,128,1.350651e-04,0.9626,0.9563,0.043
7333,128,1.349608e-04,0.9610,0.9565,0.046
7334,128,1.348567e-04,0.9361,0.9555,0.039
7335,128,1.347528e-04,0.9960,0.9575,0.046
7336,128,1.346490e-04,0.9538,0.9573,0.043
7337,128,1.345453e-04,0.9475,0.9568,0.042
7338,128,1.344418e-04,0.9613,0.9571,0.051
7339,128,1.343385e-04,0.9660,0.9575,0.043
7340,128,1.342353e-04,0.9534,0.9573,0.055
7341,128,1.341322e-04,0.9483,0.9568,0.045
7342,128,1.340294e-04,0.9603,0.9570,0.046
7343,128,1.339266e-04,0.9499,0.9567,0.044
7344,128,1.338240e-04,0.9169,0.9547,0.038
7345,128,1.337216e-04,0.9336,0.9536,0.043
7346,128,1.336193e-04,0.9556,0.9537,0.046
7347,128,1.335172e-04,0.9234,0.9522,0.046
7348,128,1.334152e-04,0.9543,0.9523,0.043
7349,128,1.333134e-04,0.9682,0.9531,0.047
7350,128,1.332118e-04,0.9485,0.9529,0.047
7351,128,1.331102e-04,0.9664,0.9536,0.052
7352,128,1.330089e-04,0.9740,0.9546,0.043
7353,128,1.329077e-04,0.9368,0.9537,0.049
7354,128,1.328066e-04,0.9596,0.9540,0.045
7355,128,1.327057e-04,0.9499,0.9538,0.050
7356,128,1.326050e-04,0.9558,0.9539,0.042
7357,128,1.325044e-04,0.9838,0.9554,0.041
7358,128,1.324039e-04,0.9613,0.9557,0.038
7359,128,1.323036e-04,0.9388,0.9548,0.040
7360,128,1.322035e-04,0.9300,0.9536,0.051
7361,128,1.321035e-04,0.9144,0.9516,0.039
7362,128,1.320037e-04,0.9527,0.9517,0.041
7363,128,1.319040e-04,0.9480,0.9515,0.039
7364,128,1.318044e-04,0.9597,0.9519,0.040
7365,128,1.317051e-04,0.9503,0.9518,0.042
7366,128,1.316059e-04,0.9513,0.9518,0.041
7367,128,1.315068e-04,0.9342,0.9509,0.044
7368,128,1.314079e-04,0.9786,0.9523,0.044
7369,128,1.313091e-04,0.9470,0.9520,0.040
7370,128,1.312105e-04,0.9919,0.9540,0.040
7371,128,1.311120e-04,0.9350,0.9531,0.041
7372,128,1.310137e-04,0.9788,0.9544,0.041
7373,128,1.309156e-04,0.9496,0.9541,0.040
7374,128,1.308176e-04,0.9698,0.9549,0.040
7375,128,1.307197e-04,0.9505,0.9547,0.041
7376,128,1.306220e-04,0.9584,0.9549,0.044
7377,128,1.305245e-04,0.9483,0.9545,0.047
7378,128,1.304271e-04,0.9577,0.9547,0.039
7379,128,1.303299e-04,0.9611,0.9550,0.042
7380,128,1.302328e-04,0.9617,0.9554,0.042
7381,128,1.301359e-04,0.9653,0.9559,0.049
7382,128,1.300391e-04,0.9321,0.9547,0.047
7383,128,1.299425e-04,0.9575,0.9548,0.045
7384,128,1.298460e-04,0.9557,0.9549,0.044
7385,128,1.297497e-04,0.9604,0.9551,0.042
7386,128,1.296535e-04,0.9759,0.9562,0.051
7387,128,1.295575e-04,0.9288,0.9548,0.044
7388,128,1.294617e-04,0.9337,0.9537,0.041
7389,128,1.293660e-04,0.9424,0.9532,0.045
7390,128,1.292704e-04,0.9576,0.9534,0.046
7391,128,1.291750e-04,0.9302,0.9522,0.040
7392,128,1.290798e-04,0.9742,0.9533,0.042
7393,128,1.289847e-04,0.9467,0.9530,0.042
7394,128,1.288897e-04,0.9730,0.9540,0.043
7395,128,1.287950e-04,0.9215,0.9524,0.043
7396,128,1.287003e-04,0.9650,0.9530,0.041
7397,128,1.286059e-04,0.9524,0.9530,0.045
7398,128,1.285115e-04,0.9160,0.9511,0.046
7399,128,1.284174e-04,0.9516,0.9512,0.045
7400,128,1.283233e-04,0.9530,0.9512,0.041
7401,128,1.282295e-04,0.9867,0.9530,0.047
7402,128,1.281358e-04,0.9377,0.9523,0.044
7403,128,1.280422e-04,0.9435,0.9518,0.044
7404,128,1.279488e-04,0.9565,0.9520,0.044
7405,128,1.278556e-04,0.9468,0.9518,0.046
7406,128,1.277625e-04,0.9643,0.9524,0.046
7407,128,1.276695e-04,0.9901,0.9543,0.043
7408,128,1.275767e-04,0.9753,0.9553,0.053
7409,128,1.274841e-04,0.9640,0.9558,0.043
7410,128,1.273916e-04,0.9472,0.9553,0.051
7411,128,1.272993e-04,0.9613,0.9556,0.043
7412,128,1.272071e-04,0.9245,0.9541,0.043
7413,128,1.271151e-04,0.9569,0.9542,0.050
7414,128,1.270232e-04,0.9519,0.9541,0.042
7415,128,1.269315e-04,0.9569,0.9543,0.041
7416,128,1.268400e-04,0.9595,0.9545,0.042
7417,128,1.267486e-04,0.9972,0.9567,0.049
7418,128,1.266573e-04,0.9636,0.9570,0.044
7419,128,1.265662e-04,0.9688,0.9576,0.039
7420,128,1.264753e-04,0.9450,0.9570,0.042
7421,128,1.263845e-04,0.9347,0.9558,0.039
7422,128,1.262938e-04,0.9789,0.9570,0.045
7423,128,1.262034e-04,0.9454,0.9564,0.039
7424,128,1.261130e-04,0.9513,0.9562,0.041
7425,128,1.260228e-04,0.9347,0.9551,0.044
7426,128,1.259328e-04,0.9469,0.9547,0.040
7427,128,1.258430e-04,0.9453,0.9542,0.041
7428,128,1.257532e-04,0.9491,0.9540,0.049
7429,128,1.256637e-04,0.9435,0.9534,0.053
7430,128,1.255743e-04,0.9403,0.9528,0.047
7431,128,1.254850e-04,0.9687,0.9536,0.049
7432,128,1.253959e-04,0.9548,0.9536,0.042
7433,128,1.253070e-04,0.9564,0.9538,0.043
7434,128,1.252182e-04,0.9784,0.9550,0.048
